ID,DataRow ID,Labeled Data,Label,Created By,Project Name,Created At,Updated At,Seconds to Label,External ID,Agreement,Benchmark Agreement,Benchmark ID,Benchmark Reference ID,Dataset Name,Reviews,View Label
ck4q5td0cqqz307703dxp05r4,ck4n975kvocbn0ao1et53aokb,https://storage.labelbox.com/ck4gto7i5atm90770c1de3m7r%2F41cea5d6-3949-d2aa-ed1c-04fe7d04a521-Patch_1.jpg?Expires=1578782487720&KeyName=labelbox-assets-key-1&Signature=_bT2FbWyfJVZid7_keTJFviGP98,"{""objects"":[],""classifications"":[{""featureId"":""ck4q5tbwv0c1d0y7yuw2wz58l"",""schemaId"":""ck4n98guo1jfp0770zveb3dng"",""title"":""Classification Task between the Following Target Labels"",""value"":""classification_task_between_the_following_target_labels"",""answer"":{""featureId"":""ck4q5tbxz0c1e0y7yqbx5rmg6"",""schemaId"":""ck4n98gr557mr0815tlmx1oqd"",""title"":""Forest"",""value"":""forest""}}]}",mit41196@gmail.com,Corbett_Data,1.57757E+12,1.57757E+12,0.161,Patch_1.jpg,,,,,Corbett_5,[],https://editor.labelbox.com?project=ck4n93dk8io8z087080vlrts0&label=ck4q5td0cqqz307703dxp05r4
ck4q5tehw7zj1087068kkir38,ck4n975kzocf70ao1f2er5scd,https://storage.labelbox.com/ck4gto7i5atm90770c1de3m7r%2F69e2a0e3-d0fe-7e39-a1d3-55a610603290-Patch_33.jpg?Expires=1578782487720&KeyName=labelbox-assets-key-1&Signature=_vD8cP1NxYl5fq6Kb0ctIl6h0hU,"{""objects"":[],""classifications"":[{""featureId"":""ck4q5tdvc0cul0y7jwtap6jky"",""schemaId"":""ck4n98guo1jfp0770zveb3dng"",""title"":""Classification Task between the Following Target Labels"",""value"":""classification_task_between_the_following_target_labels"",""answer"":{""featureId"":""ck4q5tdw80cum0y7jd77oo1iy"",""schemaId"":""ck4n98gr557mr0815tlmx1oqd"",""title"":""Forest"",""value"":""forest""}}]}",mit41196@gmail.com,Corbett_Data,1.57757E+12,1.57757E+12,0.105,Patch_33.jpg,,,,,Corbett_5,[],https://editor.labelbox.com?project=ck4n93dk8io8z087080vlrts0&label=ck4q5tehw7zj1087068kkir38
ck4q5tgd8ud970815dpq21bea,ck4n975l1ocir0ao14cm4fl68,https://storage.labelbox.com/ck4gto7i5atm90770c1de3m7r%2Fff21f245-a719-e153-11db-d1fe1098eea9-Patch_65.jpg?Expires=1578782487720&KeyName=labelbox-assets-key-1&Signature=X42hQs6hqIhpx59_ra6sz5S-KPg,"{""objects"":[],""classifications"":[{""featureId"":""ck4q5tfk00c1g0y7yj1bf8xsb"",""schemaId"":""ck4n98guo1jfp0770zveb3dng"",""title"":""Classification Task between the Following Target Labels"",""value"":""classification_task_between_the_following_target_labels"",""answer"":{""featureId"":""ck4q5tfkq0c1h0y7yl0jte7mb"",""schemaId"":""ck4n98gr557mr0815tlmx1oqd"",""title"":""Forest"",""value"":""forest""}}]}",mit41196@gmail.com,Corbett_Data,1.57757E+12,1.57757E+12,0.351,Patch_65.jpg,,,,,Corbett_5,[],https://editor.labelbox.com?project=ck4n93dk8io8z087080vlrts0&label=ck4q5tgd8ud970815dpq21bea
ck4q5thqzudpd0822bptl0hmf,ck4n975l7ocmb0ao1d1h50hwh,https://storage.labelbox.com/ck4gto7i5atm90770c1de3m7r%2F0c244624-9bf5-381a-c2ae-9da2786faa01-Patch_97.jpg?Expires=1578782487720&KeyName=labelbox-assets-key-1&Signature=hwBdaPEE6Z4qE4FX4nRmMADIarw,"{""objects"":[],""classifications"":[{""featureId"":""ck4q5th6l0cun0y7jh8gszm1c"",""schemaId"":""ck4n98guo1jfp0770zveb3dng"",""title"":""Classification Task between the Following Target Labels"",""value"":""classification_task_between_the_following_target_labels"",""answer"":{""featureId"":""ck4q5th7g0cuo0y7j72ik3vrd"",""schemaId"":""ck4n98gr557mr0815tlmx1oqd"",""title"":""Forest"",""value"":""forest""}}]}",mit41196@gmail.com,Corbett_Data,1.57757E+12,1.57757E+12,0.024,Patch_97.jpg,,,,,Corbett_5,[],https://editor.labelbox.com?project=ck4n93dk8io8z087080vlrts0&label=ck4q5thqzudpd0822bptl0hmf
ck4q5tj7au8kx0a06tg9vcw7j,ck4n975laocpv0ao1d5sydmzk,https://storage.labelbox.com/ck4gto7i5atm90770c1de3m7r%2F7109d5a8-8c9c-9521-844e-83284e3c4b2e-Patch_129.jpg?Expires=1578782487720&KeyName=labelbox-assets-key-1&Signature=0sjbGQBPvhGC-V6SANqX580Yr08,"{""objects"":[],""classifications"":[{""featureId"":""ck4q5tikp0c1j0y7y3qw7ueek"",""schemaId"":""ck4n98guo1jfp0770zveb3dng"",""title"":""Classification Task between the Following Target Labels"",""value"":""classification_task_between_the_following_target_labels"",""answer"":{""featureId"":""ck4q5tilt0c1k0y7yjyznc5fl"",""schemaId"":""ck4n98gr557mr0815tlmx1oqd"",""title"":""Forest"",""value"":""forest""}}]}",mit41196@gmail.com,Corbett_Data,1.57757E+12,1.57757E+12,0.066,Patch_129.jpg,,,,,Corbett_5,[],https://editor.labelbox.com?project=ck4n93dk8io8z087080vlrts0&label=ck4q5tj7au8kx0a06tg9vcw7j
ck4q5tl1tud9w0815pke2uj3b,ck4n975kvocbz0ao1fy298cus,https://storage.labelbox.com/ck4gto7i5atm90770c1de3m7r%2F40d25acb-d770-ece5-9dd6-e1ff56ed2015-Patch_4.jpg?Expires=1578782487721&KeyName=labelbox-assets-key-1&Signature=tImA3OYygmrBQKktmHdfyAnun30,"{""objects"":[],""classifications"":[{""featureId"":""ck4q5tkmv0c1t0y7y9f1dpxtd"",""schemaId"":""ck4n98guo1jfp0770zveb3dng"",""title"":""Classification Task between the Following Target Labels"",""value"":""classification_task_between_the_following_target_labels"",""answer"":{""featureId"":""ck4q5tknm0c1u0y7y9jdo1gf4"",""schemaId"":""ck4n98gr557mr0815tlmx1oqd"",""title"":""Forest"",""value"":""forest""}}]}",mit41196@gmail.com,Corbett_Data,1.57757E+12,1.57757E+12,0.484,Patch_4.jpg,,,,,Corbett_5,[],https://editor.labelbox.com?project=ck4n93dk8io8z087080vlrts0&label=ck4q5tl1tud9w0815pke2uj3b
ck4q5tmhpudq90822xudk15m1,ck4n975kzocfj0ao17hola7br,https://storage.labelbox.com/ck4gto7i5atm90770c1de3m7r%2F3c21b958-862a-a32c-4b5e-03f2636e6ee0-Patch_36.jpg?Expires=1578782487721&KeyName=labelbox-assets-key-1&Signature=lz8UHH6974OMT9JplDThR7e6ODU,"{""objects"":[],""classifications"":[{""featureId"":""ck4q5tlu40e7h0x91vgek5ma3"",""schemaId"":""ck4n98guo1jfp0770zveb3dng"",""title"":""Classification Task between the Following Target Labels"",""value"":""classification_task_between_the_following_target_labels"",""answer"":{""featureId"":""ck4q5tlw00e7i0x916rtwmirc"",""schemaId"":""ck4n98gr557mr0815tlmx1oqd"",""title"":""Forest"",""value"":""forest""}}]}",mit41196@gmail.com,Corbett_Data,1.57757E+12,1.57757E+12,0.008,Patch_36.jpg,,,,,Corbett_5,[],https://editor.labelbox.com?project=ck4n93dk8io8z087080vlrts0&label=ck4q5tmhpudq90822xudk15m1
ck4q5tobwqr1h0770nvls41bu,ck4n975l1ocj30ao144671jfr,https://storage.labelbox.com/ck4gto7i5atm90770c1de3m7r%2F2b5f940f-cc1c-6a78-3228-d03bb0896538-Patch_68.jpg?Expires=1578782487721&KeyName=labelbox-assets-key-1&Signature=kBVTn3tlk97abS20WyAoLRirrEA,"{""objects"":[],""classifications"":[{""featureId"":""ck4q5tnp10e7j0x91qfhlcsib"",""schemaId"":""ck4n98guo1jfp0770zveb3dng"",""title"":""Classification Task between the Following Target Labels"",""value"":""classification_task_between_the_following_target_labels"",""answer"":{""featureId"":""ck4q5tnpw0e7k0x91a54pyc1x"",""schemaId"":""ck4n98gr557mr0815tlmx1oqd"",""title"":""Forest"",""value"":""forest""}}]}",mit41196@gmail.com,Corbett_Data,1.57757E+12,1.57757E+12,0.527,Patch_68.jpg,,,,,Corbett_5,[],https://editor.labelbox.com?project=ck4n93dk8io8z087080vlrts0&label=ck4q5tobwqr1h0770nvls41bu
ck4q5tq3aqr200770jr60wmpq,ck4n975l7ocmn0ao195o974h4,https://storage.labelbox.com/ck4gto7i5atm90770c1de3m7r%2F7b45a04d-3eb3-f492-9635-e745f29b1be1-Patch_100.jpg?Expires=1578782487721&KeyName=labelbox-assets-key-1&Signature=diK7XdADnA1Bo5DXGAVjwExIOdQ,"{""objects"":[],""classifications"":[{""featureId"":""ck4q5tpfa0c1w0y7y7vw2uhok"",""schemaId"":""ck4n98guo1jfp0770zveb3dng"",""title"":""Classification Task between the Following Target Labels"",""value"":""classification_task_between_the_following_target_labels"",""answer"":{""featureId"":""ck4q5tpg40c1x0y7yid9lwl0k"",""schemaId"":""ck4n98gr557mr0815tlmx1oqd"",""title"":""Forest"",""value"":""forest""}}]}",mit41196@gmail.com,Corbett_Data,1.57757E+12,1.57757E+12,0.075,Patch_100.jpg,,,,,Corbett_5,[],https://editor.labelbox.com?project=ck4n93dk8io8z087080vlrts0&label=ck4q5tq3aqr200770jr60wmpq
ck4q5trfl7b5o0921knol589y,ck4n975laocq70ao181oz1jlp,https://storage.labelbox.com/ck4gto7i5atm90770c1de3m7r%2F1622b2c9-504d-0300-bf4e-67f6b39abd6f-Patch_132.jpg?Expires=1578782487721&KeyName=labelbox-assets-key-1&Signature=niSr0jAv-pLdTWM1bkYB1_5-RKQ,"{""objects"":[],""classifications"":[{""featureId"":""ck4q5tqwj0c1y0y7y330v7twy"",""schemaId"":""ck4n98guo1jfp0770zveb3dng"",""title"":""Classification Task between the Following Target Labels"",""value"":""classification_task_between_the_following_target_labels"",""answer"":{""featureId"":""ck4q5tqxd0c1z0y7yexefcvwi"",""schemaId"":""ck4n98gr557mr0815tlmx1oqd"",""title"":""Forest"",""value"":""forest""}}]}",mit41196@gmail.com,Corbett_Data,1.57757E+12,1.57757E+12,0.068,Patch_132.jpg,,,,,Corbett_5,[],https://editor.labelbox.com?project=ck4n93dk8io8z087080vlrts0&label=ck4q5trfl7b5o0921knol589y
ck4q5tth6u8mc0a06iob0ekwn,ck4n975kwoccb0ao1axfl7zje,https://storage.labelbox.com/ck4gto7i5atm90770c1de3m7r%2F917a36fe-93ef-d42e-5ce0-61f11e29c1e3-Patch_7.jpg?Expires=1578782487721&KeyName=labelbox-assets-key-1&Signature=YhvzXZUA0ZwfjE3OUtefdwmrtjQ,"{""objects"":[],""classifications"":[{""featureId"":""ck4q5tsmf0cur0y7jrfvikeym"",""schemaId"":""ck4n98guo1jfp0770zveb3dng"",""title"":""Classification Task between the Following Target Labels"",""value"":""classification_task_between_the_following_target_labels"",""answer"":{""featureId"":""ck4q5tsnp0cus0y7jt5l5ikp0"",""schemaId"":""ck4n98gr557mr0815tlmx1oqd"",""title"":""Forest"",""value"":""forest""}}]}",mit41196@gmail.com,Corbett_Data,1.57757E+12,1.57757E+12,0.485,Patch_7.jpg,,,,,Corbett_5,[],https://editor.labelbox.com?project=ck4n93dk8io8z087080vlrts0&label=ck4q5tth6u8mc0a06iob0ekwn
ck4q5tuy37zkv0870pfw8jdzk,ck4n975kzocfv0ao16uol1erv,https://storage.labelbox.com/ck4gto7i5atm90770c1de3m7r%2Ff26cf5e4-a2f3-d12e-4972-43ebf5f92561-Patch_39.jpg?Expires=1578782487721&KeyName=labelbox-assets-key-1&Signature=jPlHTfNKDFLP6xmFm_fcb1dL04c,"{""objects"":[],""classifications"":[{""featureId"":""ck4q5tuap0e7o0x91qtem03qf"",""schemaId"":""ck4n98guo1jfp0770zveb3dng"",""title"":""Classification Task between the Following Target Labels"",""value"":""classification_task_between_the_following_target_labels"",""answer"":{""featureId"":""ck4q5tubm0e7p0x915urepa81"",""schemaId"":""ck4n98gr557mr0815tlmx1oqd"",""title"":""Forest"",""value"":""forest""}}]}",mit41196@gmail.com,Corbett_Data,1.57757E+12,1.57757E+12,0.031,Patch_39.jpg,,,,,Corbett_5,[],https://editor.labelbox.com?project=ck4n93dk8io8z087080vlrts0&label=ck4q5tuy37zkv0870pfw8jdzk
ck4q5twc7qr3n0770l0gk0e3x,ck4n975l1ocjf0ao104546gh1,https://storage.labelbox.com/ck4gto7i5atm90770c1de3m7r%2F690b31d8-beb3-b3d5-8663-ad00bb8c8dc5-Patch_71.jpg?Expires=1578782487721&KeyName=labelbox-assets-key-1&Signature=yLLTFL23UyPhz47Ie72jF6woH14,"{""objects"":[],""classifications"":[{""featureId"":""ck4q5tvrh0cuu0y7jbezll5uo"",""schemaId"":""ck4n98guo1jfp0770zveb3dng"",""title"":""Classification Task between the Following Target Labels"",""value"":""classification_task_between_the_following_target_labels"",""answer"":{""featureId"":""ck4q5tvsi0cuv0y7jf8bpmm8l"",""schemaId"":""ck4n98gr557mr0815tlmx1oqd"",""title"":""Forest"",""value"":""forest""}}]}",mit41196@gmail.com,Corbett_Data,1.57757E+12,1.57757E+12,0.025,Patch_71.jpg,,,,,Corbett_5,[],https://editor.labelbox.com?project=ck4n93dk8io8z087080vlrts0&label=ck4q5twc7qr3n0770l0gk0e3x
ck4q5txzeqr4r0770llrfc3ch,ck4n975l8ocmz0ao1fvim0ylv,https://storage.labelbox.com/ck4gto7i5atm90770c1de3m7r%2Fee1b011b-4be7-6b71-e919-55cda47eb62e-Patch_103.jpg?Expires=1578782487721&KeyName=labelbox-assets-key-1&Signature=t0dI0IL9UrzZl1G5HNjIhXWRzhs,"{""objects"":[],""classifications"":[{""featureId"":""ck4q5tx6t0e7r0x91db6us3pt"",""schemaId"":""ck4n98guo1jfp0770zveb3dng"",""title"":""Classification Task between the Following Target Labels"",""value"":""classification_task_between_the_following_target_labels"",""answer"":{""featureId"":""ck4q5tx7p0e7s0x91tnijbmi0"",""schemaId"":""ck4n98gr557mr0815tlmx1oqd"",""title"":""Forest"",""value"":""forest""}}]}",mit41196@gmail.com,Corbett_Data,1.57757E+12,1.57757E+12,0.035,Patch_103.jpg,,,,,Corbett_5,[],https://editor.labelbox.com?project=ck4n93dk8io8z087080vlrts0&label=ck4q5txzeqr4r0770llrfc3ch
ck4q5tzvbu8o50a06upzod5kh,ck4n975laocqj0ao19vdi07v9,https://storage.labelbox.com/ck4gto7i5atm90770c1de3m7r%2F3aa56f70-b832-aa4c-c4d4-034d9f77ef81-Patch_135.jpg?Expires=1578782487721&KeyName=labelbox-assets-key-1&Signature=CIIIst7g_jlN88mVUyQduGo2_iA,"{""objects"":[],""classifications"":[{""featureId"":""ck4q5tz8u0cuw0y7j98gpj5l7"",""schemaId"":""ck4n98guo1jfp0770zveb3dng"",""title"":""Classification Task between the Following Target Labels"",""value"":""classification_task_between_the_following_target_labels"",""answer"":{""featureId"":""ck4q5tz9q0cux0y7j3lg266s0"",""schemaId"":""ck4n98gr557mr0815tlmx1oqd"",""title"":""Forest"",""value"":""forest""}}]}",mit41196@gmail.com,Corbett_Data,1.57757E+12,1.57757E+12,0.544,Patch_135.jpg,,,,,Corbett_5,[],https://editor.labelbox.com?project=ck4n93dk8io8z087080vlrts0&label=ck4q5tzvbu8o50a06upzod5kh
ck4q5u1an7b7q0921ndugx702,ck4n975kwoccn0ao149mrhbav,https://storage.labelbox.com/ck4gto7i5atm90770c1de3m7r%2F4b96af13-d86e-b9a2-8b16-4416474d0f96-Patch_10.jpg?Expires=1578782487721&KeyName=labelbox-assets-key-1&Signature=zq-UibAaClb9xVbcW2CqfPAoGE4,"{""objects"":[],""classifications"":[{""featureId"":""ck4q5u0ps0c210y7y1g296n0l"",""schemaId"":""ck4n98guo1jfp0770zveb3dng"",""title"":""Classification Task between the Following Target Labels"",""value"":""classification_task_between_the_following_target_labels"",""answer"":{""featureId"":""ck4q5u0qq0c220y7ynzvjbjo9"",""schemaId"":""ck4n98gr557mr0815tlmx1oqd"",""title"":""Forest"",""value"":""forest""}}]}",mit41196@gmail.com,Corbett_Data,1.57757E+12,1.57757E+12,0.054,Patch_10.jpg,,,,,Corbett_5,[],https://editor.labelbox.com?project=ck4n93dk8io8z087080vlrts0&label=ck4q5u1an7b7q0921ndugx702
ck4q5u33t7zmg08706hengbv4,ck4n975kzocg70ao180pvgguk,https://storage.labelbox.com/ck4gto7i5atm90770c1de3m7r%2F639e88e6-10f9-f215-5410-8d26adc3ef64-Patch_42.jpg?Expires=1578782487721&KeyName=labelbox-assets-key-1&Signature=Itpzlt0ePf-4AaoE26w_lAdFTlo,"{""objects"":[],""classifications"":[{""featureId"":""ck4q5u2m30cuy0y7j6tjfld8w"",""schemaId"":""ck4n98guo1jfp0770zveb3dng"",""title"":""Classification Task between the Following Target Labels"",""value"":""classification_task_between_the_following_target_labels"",""answer"":{""featureId"":""ck4q5u2n50cuz0y7jrlfmb126"",""schemaId"":""ck4n98gr557mr0815tlmx1oqd"",""title"":""Forest"",""value"":""forest""}}]}",mit41196@gmail.com,Corbett_Data,1.57757E+12,1.57757E+12,0.642,Patch_42.jpg,,,,,Corbett_5,[],https://editor.labelbox.com?project=ck4n93dk8io8z087080vlrts0&label=ck4q5u33t7zmg08706hengbv4
ck4q5u4ijudtm0822g9h3q7kb,ck4n975l2ocjr0ao157pkc2ea,https://storage.labelbox.com/ck4gto7i5atm90770c1de3m7r%2Fe6108ac4-06df-ff04-dd90-e3c6fa2640f2-Patch_74.jpg?Expires=1578782487721&KeyName=labelbox-assets-key-1&Signature=fEBrfPPqpcjl4ezdp8wOF3OdWi8,"{""objects"":[],""classifications"":[{""featureId"":""ck4q5u3x40c250y7yloofzqkn"",""schemaId"":""ck4n98guo1jfp0770zveb3dng"",""title"":""Classification Task between the Following Target Labels"",""value"":""classification_task_between_the_following_target_labels"",""answer"":{""featureId"":""ck4q5u3xv0c260y7ylxq1gzuk"",""schemaId"":""ck4n98gr557mr0815tlmx1oqd"",""title"":""Forest"",""value"":""forest""}}]}",mit41196@gmail.com,Corbett_Data,1.57757E+12,1.57757E+12,0.05,Patch_74.jpg,,,,,Corbett_5,[],https://editor.labelbox.com?project=ck4n93dk8io8z087080vlrts0&label=ck4q5u4ijudtm0822g9h3q7kb
ck4q5u61cu8pi0a065sq8nrys,ck4n975l8ocnb0ao1a9ko2o7r,https://storage.labelbox.com/ck4gto7i5atm90770c1de3m7r%2Ffee4ec4e-7504-0b3e-2add-b25e61c7692a-Patch_106.jpg?Expires=1578782487721&KeyName=labelbox-assets-key-1&Signature=gYN-bAU3hLL8Zy4T0a_rnBti1nk,"{""objects"":[],""classifications"":[{""featureId"":""ck4q5u5hq0cv00y7jg6kn4kbz"",""schemaId"":""ck4n98guo1jfp0770zveb3dng"",""title"":""Classification Task between the Following Target Labels"",""value"":""classification_task_between_the_following_target_labels"",""answer"":{""featureId"":""ck4q5u5in0cv10y7jsjnk1cj7"",""schemaId"":""ck4n98gr557mr0815tlmx1oqd"",""title"":""Forest"",""value"":""forest""}}]}",mit41196@gmail.com,Corbett_Data,1.57757E+12,1.57757E+12,0.062,Patch_106.jpg,,,,,Corbett_5,[],https://editor.labelbox.com?project=ck4n93dk8io8z087080vlrts0&label=ck4q5u61cu8pi0a065sq8nrys
ck4q5u7rcu8q80a06trl7z30r,ck4n975laocqv0ao13oobecvy,https://storage.labelbox.com/ck4gto7i5atm90770c1de3m7r%2F9b709a5f-8283-2d48-198d-6bc727cd1d73-Patch_138.jpg?Expires=1578782487721&KeyName=labelbox-assets-key-1&Signature=6AzG2OJlS2m9Xf9w6sOL5vlAQkI,"{""objects"":[],""classifications"":[{""featureId"":""ck4q5u7ax0e7x0x91ywnnq625"",""schemaId"":""ck4n98guo1jfp0770zveb3dng"",""title"":""Classification Task between the Following Target Labels"",""value"":""classification_task_between_the_following_target_labels"",""answer"":{""featureId"":""ck4q5u7bq0e7y0x91syu2ayup"",""schemaId"":""ck4n98gr557mr0815tlmx1oqd"",""title"":""Forest"",""value"":""forest""}}]}",mit41196@gmail.com,Corbett_Data,1.57757E+12,1.57757E+12,0.342,Patch_138.jpg,,,,,Corbett_5,[],https://editor.labelbox.com?project=ck4n93dk8io8z087080vlrts0&label=ck4q5u7rcu8q80a06trl7z30r
ck4q5u9gou8qr0a06gpknu38p,ck4n975kxoccz0ao11kt0hgl1,https://storage.labelbox.com/ck4gto7i5atm90770c1de3m7r%2F32291f76-bcaa-7b9e-c0d5-84ca34ec4175-Patch_13.jpg?Expires=1578782487721&KeyName=labelbox-assets-key-1&Signature=wSkpLkZQ2Q7Innu2nIjeskrm8uM,"{""objects"":[],""classifications"":[{""featureId"":""ck4q5u8yd0c2a0y7ynwlzg7e0"",""schemaId"":""ck4n98guo1jfp0770zveb3dng"",""title"":""Classification Task between the Following Target Labels"",""value"":""classification_task_between_the_following_target_labels"",""answer"":{""featureId"":""ck4q5u8za0c2b0y7yrie8aqs6"",""schemaId"":""ck4n98gr557mr0815tlmx1oqd"",""title"":""Forest"",""value"":""forest""}}]}",mit41196@gmail.com,Corbett_Data,1.57757E+12,1.57757E+12,0.477,Patch_13.jpg,,,,,Corbett_5,[],https://editor.labelbox.com?project=ck4n93dk8io8z087080vlrts0&label=ck4q5u9gou8qr0a06gpknu38p
ck4q5ugem7zoz0870t9q6nnd0,ck4n975l0ocgj0ao1cp4kcqsz,https://storage.labelbox.com/ck4gto7i5atm90770c1de3m7r%2Fd13d0c94-69fb-cce3-dcb4-3b9b8e9fb945-Patch_45.jpg?Expires=1578782487721&KeyName=labelbox-assets-key-1&Signature=aNdDZjJFsKNvCpdFUpPiz95kuUc,"{""objects"":[],""classifications"":[{""featureId"":""ck4q5uacr0e7z0x91qwp0z905"",""schemaId"":""ck4n98guo1jfp0770zveb3dng"",""title"":""Classification Task between the Following Target Labels"",""value"":""classification_task_between_the_following_target_labels"",""answer"":{""featureId"":""ck4q5uadm0e800x916uvun4a7"",""schemaId"":""ck4n98gr557mr0815tlmx1oqd"",""title"":""Forest"",""value"":""forest""}}]}",mit41196@gmail.com,Corbett_Data,1.57757E+12,1.57757E+12,0.148,Patch_45.jpg,,,,,Corbett_5,[],https://editor.labelbox.com?project=ck4n93dk8io8z087080vlrts0&label=ck4q5ugem7zoz0870t9q6nnd0
ck4q5ujql7zph08700m0739yu,ck4n975l6ock30ao1fhn4c2db,https://storage.labelbox.com/ck4gto7i5atm90770c1de3m7r%2F39282f8c-1a02-19a3-9fc3-0d463061d0a2-Patch_77.jpg?Expires=1578782487721&KeyName=labelbox-assets-key-1&Signature=YicdkYhmvsTzt5OrNkThh6RaVfA,"{""objects"":[],""classifications"":[{""featureId"":""ck4q5uhh20e810x918qbhyhef"",""schemaId"":""ck4n98guo1jfp0770zveb3dng"",""title"":""Classification Task between the Following Target Labels"",""value"":""classification_task_between_the_following_target_labels"",""answer"":{""featureId"":""ck4q5uhhx0e820x91ep5720v9"",""schemaId"":""ck4n98gr557mr0815tlmx1oqd"",""title"":""Forest"",""value"":""forest""}}]}",mit41196@gmail.com,Corbett_Data,1.57757E+12,1.57757E+12,0.329,Patch_77.jpg,,,,,Corbett_5,[],https://editor.labelbox.com?project=ck4n93dk8io8z087080vlrts0&label=ck4q5ujql7zph08700m0739yu
ck4q5ultiudv30822q0af1jo2,ck4n975l8ocnn0ao1dtp40b85,https://storage.labelbox.com/ck4gto7i5atm90770c1de3m7r%2Fe8edb4b2-aabb-7585-e1a8-5ac6d49a1bac-Patch_109.jpg?Expires=1578782487721&KeyName=labelbox-assets-key-1&Signature=YdOpF9H6s4CDMcQjkQ5grYWd8uk,"{""objects"":[],""classifications"":[{""featureId"":""ck4q5ul8f0cv50y7j2iwtchj0"",""schemaId"":""ck4n98guo1jfp0770zveb3dng"",""title"":""Classification Task between the Following Target Labels"",""value"":""classification_task_between_the_following_target_labels"",""answer"":{""featureId"":""ck4q5ul9o0cv60y7jnaydoaw1"",""schemaId"":""ck4n98gr557mr0815tlmx1oqd"",""title"":""Forest"",""value"":""forest""}}]}",mit41196@gmail.com,Corbett_Data,1.57757E+12,1.57757E+12,0.566,Patch_109.jpg,,,,,Corbett_5,[],https://editor.labelbox.com?project=ck4n93dk8io8z087080vlrts0&label=ck4q5ultiudv30822q0af1jo2
ck4q5un6wudvj0822rdbvph14,ck4n975lbocr70ao10r4r9ebe,https://storage.labelbox.com/ck4gto7i5atm90770c1de3m7r%2Fd71bafc5-382b-8db3-c82f-2dba56ecb3bf-Patch_141.jpg?Expires=1578782487721&KeyName=labelbox-assets-key-1&Signature=6rVc_shm1-NPLXAqFY_wLIBtaCs,"{""objects"":[],""classifications"":[{""featureId"":""ck4q5umpk0c2d0y7ymrloatsn"",""schemaId"":""ck4n98guo1jfp0770zveb3dng"",""title"":""Classification Task between the Following Target Labels"",""value"":""classification_task_between_the_following_target_labels"",""answer"":{""featureId"":""ck4q5umqb0c2e0y7y4mlpi031"",""schemaId"":""ck4n98gr557mr0815tlmx1oqd"",""title"":""Forest"",""value"":""forest""}}]}",mit41196@gmail.com,Corbett_Data,1.57757E+12,1.57757E+12,0.154,Patch_141.jpg,,,,,Corbett_5,[],https://editor.labelbox.com?project=ck4n93dk8io8z087080vlrts0&label=ck4q5un6wudvj0822rdbvph14
ck4q5uor4qr7t0770uvy3rb7y,ck4n975kyocdb0ao10d9m1ovp,https://storage.labelbox.com/ck4gto7i5atm90770c1de3m7r%2F2fdf3200-8874-7b45-72f1-c9ec4ecbbfe4-Patch_16.jpg?Expires=1578782487721&KeyName=labelbox-assets-key-1&Signature=VL8XZ0q0nVVSBuCw0iB_f_pippw,"{""objects"":[],""classifications"":[{""featureId"":""ck4q5uo0y0c2f0y7ypl3yw32g"",""schemaId"":""ck4n98guo1jfp0770zveb3dng"",""title"":""Classification Task between the Following Target Labels"",""value"":""classification_task_between_the_following_target_labels"",""answer"":{""featureId"":""ck4q5uo1t0c2g0y7yy8reghah"",""schemaId"":""ck4n98gr557mr0815tlmx1oqd"",""title"":""Forest"",""value"":""forest""}}]}",mit41196@gmail.com,Corbett_Data,1.57757E+12,1.57757E+12,0.044,Patch_16.jpg,,,,,Corbett_5,[],https://editor.labelbox.com?project=ck4n93dk8io8z087080vlrts0&label=ck4q5uor4qr7t0770uvy3rb7y
ck4q5uql5u8ti0a066piynjf1,ck4n975l0ocgv0ao1a3mtg98j,https://storage.labelbox.com/ck4gto7i5atm90770c1de3m7r%2Fbf01d6dd-8e5d-aba5-0b80-6ec90f1ed10e-Patch_48.jpg?Expires=1578782487721&KeyName=labelbox-assets-key-1&Signature=5ynfp_pgqWIwrUPvthmktN96vDY,"{""objects"":[],""classifications"":[{""featureId"":""ck4q5upzd0e840x91udzarojx"",""schemaId"":""ck4n98guo1jfp0770zveb3dng"",""title"":""Classification Task between the Following Target Labels"",""value"":""classification_task_between_the_following_target_labels"",""answer"":{""featureId"":""ck4q5uq0a0e850x914je6ndd4"",""schemaId"":""ck4n98gr557mr0815tlmx1oqd"",""title"":""Forest"",""value"":""forest""}}]}",mit41196@gmail.com,Corbett_Data,1.57757E+12,1.57757E+12,0.51,Patch_48.jpg,,,,,Corbett_5,[],https://editor.labelbox.com?project=ck4n93dk8io8z087080vlrts0&label=ck4q5uql5u8ti0a066piynjf1
